;Unnamed: 0;id;link;author;description;source;favorite_count;retweet_count;lang;tweet_type;user_statuses_count;user_friends_count;user_followers_count;"boost_value ";cleaned;token;re_stop;stem;join;polarity
1204;1204;1646;https://twitter.com/adedian36/statuses/1575308107076739073;adedian36;"@tobiin Kalo Anies mah JakPreneur, kmarin liat sendiri pamerannya di Festival Ini Jakarta di KoTu. Liat Quote, Reply &amp; Like soal JakLingko jg mayoritas yg puas itu anak2 muda.";Twitter Web App;0;4;in;retweet;10539;290;168;2.380952381;kalo anies mah jakpreneur kmarin liat sendiri pamerannya di festival ini jakarta di kotu liat quote reply like soal jaklingko jg mayoritas yg puas itu anak muda;['kalo', 'anies', 'mah', 'jakpreneur', 'kmarin', 'liat', 'sendiri', 'pamerannya', 'di', 'festival', 'ini', 'jakarta', 'di', 'kotu', 'liat', 'quote', 'reply', 'like', 'soal', 'jaklingko', 'jg', 'mayoritas', 'yg', 'puas', 'itu', 'anak', 'muda'];['kalo', 'anies', 'mah', 'jakpreneur', 'kmarin', 'liat', 'pamerannya', 'festival', 'jakarta', 'kotu', 'liat', 'quote', 'reply', 'like', 'jaklingko', 'mayoritas', 'puas', 'anak', 'muda'];['kalo', 'anies', 'mah', 'jakpreneur', 'kmarin', 'liat', 'pamer', 'festival', 'jakarta', 'kotu', 'liat', 'quote', 'reply', 'like', 'jaklingko', 'mayoritas', 'puas', 'anak', 'muda'];kalo anies mah jakpreneur kmarin liat pamer festival jakarta kotu liat quote reply like jaklingko mayoritas puas anak muda;0
1205;1205;1647;https://twitter.com/susy_hrpuspita/statuses/1575305876122275841;susy_hrpuspita;Sdh dulu utk pagi ini bermedsos. Aku mau beli tanah utk tanaman yg kemarin Ibuku bawa dr Muridnya. Mau coba naik Jaklingko, aku mau tahu, apa sdh berubah itu Supirnya / belum ya;Twitter for Android;2;0;in;original;1765;641;577;2;sdh dulu utk pagi ini bermedsos aku mau beli tanah utk tanaman yg kemarin ibuku bawa dr muridnya mau coba naik jaklingko aku mau tahu apa sdh berubah itu supirnya belum ya;['sdh', 'dulu', 'utk', 'pagi', 'ini', 'bermedsos', 'aku', 'mau', 'beli', 'tanah', 'utk', 'tanaman', 'yg', 'kemarin', 'ibuku', 'bawa', 'dr', 'muridnya', 'mau', 'coba', 'naik', 'jaklingko', 'aku', 'mau', 'tahu', 'apa', 'sdh', 'berubah', 'itu', 'supirnya', 'belum', 'ya'];['sdh', 'utk', 'pagi', 'bermedsos', 'beli', 'tanah', 'utk', 'tanaman', 'kemarin', 'ibuku', 'bawa', 'muridnya', 'coba', 'jaklingko', 'sdh', 'berubah', 'supirnya', 'ya'];['sdh', 'utk', 'pagi', 'bermedsos', 'beli', 'tanah', 'utk', 'tanam', 'kemarin', 'ibu', 'bawa', 'murid', 'coba', 'jaklingko', 'sdh', 'ubah', 'supirnya', 'ya'];sdh utk pagi bermedsos beli tanah utk tanam kemarin ibu bawa murid coba jaklingko sdh ubah supirnya ya;1
1206;1206;1648;https://twitter.com/dol_adeuleleble/statuses/1575300085130268672;dol_adeuleleble;@detikcom Mon maap aku suka transport Jaklingko wkwkwkwkwk;Twitter for Android;0;0;in;reply;8857;185;54;0;mon maap aku suka transport jaklingko wkwkwkwkwk;['mon', 'maap', 'aku', 'suka', 'transport', 'jaklingko', 'wkwkwkwkwk'];['mon', 'maap', 'suka', 'transport', 'jaklingko'];['mon', 'maap', 'suka', 'transport', 'jaklingko'];mon maap suka transport jaklingko;0
1207;1207;1649;https://twitter.com/randhilicious/statuses/1575297714774220806;randhilicious;"@tobiin @ridwanprastowo Klo Pa Anies dgn konsep JakLingko, Angkot Mikrotrans bisa dilacak posisi &amp; estimasinya pakai Aplikasi JakLingko. jd jelas beda, konsep yg matang planningnya sama konsep yg asal jadi alias pencitraan doang.";Twitter for Android;0;0;in;reply;11224;369;762;0;klo pa anies dgn konsep jaklingko angkot mikrotrans bisa dilacak posisi estimasinya pakai aplikasi jaklingko jd jelas beda konsep yg matang planningnya sama konsep yg asal jadi alias pencitraan doang;['klo', 'pa', 'anies', 'dgn', 'konsep', 'jaklingko', 'angkot', 'mikrotrans', 'bisa', 'dilacak', 'posisi', 'estimasinya', 'pakai', 'aplikasi', 'jaklingko', 'jd', 'jelas', 'beda', 'konsep', 'yg', 'matang', 'planningnya', 'sama', 'konsep', 'yg', 'asal', 'jadi', 'alias', 'pencitraan', 'doang'];['klo', 'pa', 'anies', 'konsep', 'jaklingko', 'angkot', 'mikrotrans', 'dilacak', 'posisi', 'estimasinya', 'pakai', 'aplikasi', 'jaklingko', 'jd', 'beda', 'konsep', 'matang', 'planningnya', 'konsep', 'alias', 'pencitraan', 'doang'];['klo', 'pa', 'anies', 'konsep', 'jaklingko', 'angkot', 'mikrotrans', 'lacak', 'posisi', 'estimasi', 'pakai', 'aplikasi', 'jaklingko', 'jd', 'beda', 'konsep', 'matang', 'planningnya', 'konsep', 'alias', 'citra', 'doang'];klo pa anies konsep jaklingko angkot mikrotrans lacak posisi estimasi pakai aplikasi jaklingko jd beda konsep matang planningnya konsep alias citra doang;1
1208;1208;1650;https://twitter.com/kepakkepik/statuses/1575293465826848768;kepakkepik;@detikcom dih, pake KRL. Gw mah pakenya baswe sama jaklingko. Lebih murah, malah gratis! Wkwk. Alias aslinya mah emang ga perlu KRL aja buat aktivitas harian 😂 ga merasa miskin sama sekali karena saya ga punya hutang, punya tempat bernaung dan bisa makan hari ini. Alhamdulillah 😁;Twitter for iPhone;2;0;in;reply;21679;292;345;2;dih pake krl gw mah pakenya baswe sama jaklingko lebih murah malah gratis wkwk alias aslinya mah emang ga perlu krl aja buat aktivitas harian uoc ga merasa miskin sama sekali karena saya ga punya hutang punya tempat bernaung dan bisa makan hari ini alhamdulillah uoa;['dih', 'pake', 'krl', 'gw', 'mah', 'pakenya', 'baswe', 'sama', 'jaklingko', 'lebih', 'murah', 'malah', 'gratis', 'wkwk', 'alias', 'aslinya', 'mah', 'emang', 'ga', 'perlu', 'krl', 'aja', 'buat', 'aktivitas', 'harian', 'uoc', 'ga', 'merasa', 'miskin', 'sama', 'sekali', 'karena', 'saya', 'ga', 'punya', 'hutang', 'punya', 'tempat', 'bernaung', 'dan', 'bisa', 'makan', 'hari', 'ini', 'alhamdulillah', 'uoa'];['dih', 'pake', 'krl', 'gw', 'mah', 'pakenya', 'baswe', 'jaklingko', 'murah', 'gratis', 'alias', 'aslinya', 'mah', 'emang', 'ga', 'krl', 'aja', 'aktivitas', 'harian', 'uoc', 'ga', 'miskin', 'ga', 'hutang', 'bernaung', 'makan', 'alhamdulillah', 'uoa'];['dih', 'pake', 'krl', 'gw', 'mah', 'pakenya', 'baswe', 'jaklingko', 'murah', 'gratis', 'alias', 'asli', 'mah', 'emang', 'ga', 'krl', 'aja', 'aktivitas', 'hari', 'uoc', 'ga', 'miskin', 'ga', 'hutang', 'naung', 'makan', 'alhamdulillah', 'uoa'];dih pake krl gw mah pakenya baswe jaklingko murah gratis alias asli mah emang ga krl aja aktivitas hari uoc ga miskin ga hutang naung makan alhamdulillah uoa;1
1209;1209;1651;https://twitter.com/randhilicious/statuses/1575287148269674496;randhilicious;@Selinax1719 Bukan, Aplikasi JakLingko kak.;Twitter for Android;3;0;in;reply;11224;369;762;3;bukan aplikasi jaklingko kak;['bukan', 'aplikasi', 'jaklingko', 'kak'];['aplikasi', 'jaklingko', 'kak'];['aplikasi', 'jaklingko', 'kak'];aplikasi jaklingko kak;1
1210;1210;1654;https://twitter.com/ratnadewi1392/statuses/1575267294837555201;ratnadewi1392;@musniumar Saya juga pengguna TJ, yg saya tau: 1) sebelum Jokowi Ahok memimpin DKI, banyak halte yg rusak, jumlah bis berkurang dan rute bis tdk berkembang, setelah Jokowi dan dilanjutkan Ahok TJ semakin baik layanan.  2) sekarang ini banyak tulisan #INTEGRASi dan JakLingko, tapi ...;Twitter for Android;1;0;in;reply;8985;1425;1127;1;saya juga pengguna tj yg saya tau sebelum jokowi ahok memimpin dki banyak halte yg rusak jumlah bis berkurang dan rute bis tdk berkembang setelah jokowi dan dilanjutkan ahok tj semakin baik layanan sekarang ini banyak tulisan dan jaklingko tapi;['saya', 'juga', 'pengguna', 'tj', 'yg', 'saya', 'tau', 'sebelum', 'jokowi', 'ahok', 'memimpin', 'dki', 'banyak', 'halte', 'yg', 'rusak', 'jumlah', 'bis', 'berkurang', 'dan', 'rute', 'bis', 'tdk', 'berkembang', 'setelah', 'jokowi', 'dan', 'dilanjutkan', 'ahok', 'tj', 'semakin', 'baik', 'layanan', 'sekarang', 'ini', 'banyak', 'tulisan', 'dan', 'jaklingko', 'tapi'];['pengguna', 'tau', 'jokowi', 'ahok', 'memimpin', 'dki', 'halte', 'rusak', 'bis', 'berkurang', 'rute', 'bis', 'tdk', 'berkembang', 'jokowi', 'dilanjutkan', 'ahok', 'layanan', 'tulisan', 'jaklingko'];['guna', 'tau', 'jokowi', 'ahok', 'pimpin', 'dki', 'halte', 'rusak', 'bis', 'kurang', 'rute', 'bis', 'tdk', 'kembang', 'jokowi', 'lanjut', 'ahok', 'layan', 'tulis', 'jaklingko'];guna tau jokowi ahok pimpin dki halte rusak bis kurang rute bis tdk kembang jokowi lanjut ahok layan tulis jaklingko;1
1211;1211;1655;https://twitter.com/gangpaksike2/statuses/1575267066860273664;gangpaksike2;@6undul0h Meskipun trotoarnya kecil..tapi ini kyknya sih di selatan dki..sekilas ada jaklingko lewat.;Twitter for Android;0;0;in;reply;678;421;98;0;meskipun trotoarnya keciltapi ini kyknya sih di selatan dkisekilas ada jaklingko lewat;['meskipun', 'trotoarnya', 'keciltapi', 'ini', 'kyknya', 'sih', 'di', 'selatan', 'dkisekilas', 'ada', 'jaklingko', 'lewat'];['trotoarnya', 'keciltapi', 'kyknya', 'sih', 'selatan', 'dkisekilas', 'jaklingko'];['trotoar', 'keciltapi', 'kyknya', 'sih', 'selatan', 'dkisekilas', 'jaklingko'];trotoar keciltapi kyknya sih selatan dkisekilas jaklingko;1
1212;1212;1657;https://twitter.com/mondaysmoneyy/statuses/1575257274360410113;mondaysmoneyy;@mousterjisung konten naik jaklingko;Twitter for Android;0;0;in;reply;8607;566;519;0;konten naik jaklingko;['konten', 'naik', 'jaklingko'];['konten', 'jaklingko'];['konten', 'jaklingko'];konten jaklingko;1
1213;1213;1658;https://twitter.com/sinagadewi/statuses/1575253510417182720;sinagadewi;Untuk menjadi perhatian yg berwenang, saya perhatikan akhir akhir ini operasional #jaklingko khususnya Jak 36 kalau pagi itu melewati dari jam 5, sehingga mengakibatkan terjadinya penumpukan di tempat pemberhentian. @PT_Transjakarta @jaklingkojkt tolong diperhatikan di jam sibuk;Twitter for Android;0;0;in;original;3563;230;232;0;untuk menjadi perhatian yg berwenang saya perhatikan akhir akhir ini operasional khususnya jak kalau pagi itu melewati dari jam sehingga mengakibatkan terjadinya penumpukan di tempat pemberhentian tolong diperhatikan di jam sibuk;['untuk', 'menjadi', 'perhatian', 'yg', 'berwenang', 'saya', 'perhatikan', 'akhir', 'akhir', 'ini', 'operasional', 'khususnya', 'jak', 'kalau', 'pagi', 'itu', 'melewati', 'dari', 'jam', 'sehingga', 'mengakibatkan', 'terjadinya', 'penumpukan', 'di', 'tempat', 'pemberhentian', 'tolong', 'diperhatikan', 'di', 'jam', 'sibuk'];['perhatian', 'berwenang', 'perhatikan', 'operasional', 'jak', 'pagi', 'melewati', 'jam', 'mengakibatkan', 'penumpukan', 'pemberhentian', 'tolong', 'diperhatikan', 'jam', 'sibuk'];['perhati', 'wenang', 'perhati', 'operasional', 'jak', 'pagi', 'lewat', 'jam', 'akibat', 'tumpu', 'henti', 'tolong', 'perhati', 'jam', 'sibuk'];perhati wenang perhati operasional jak pagi lewat jam akibat tumpu henti tolong perhati jam sibuk;0
1214;1214;1659;https://twitter.com/SRIR84977887/statuses/1575250038145441793;SRIR84977887;@e100ss Diberi sarana transportasi yg memadai gk kabeh warga iso budal gowo mobil lg pula agr gk nambah2 kemacetan jln2 yg dilalui contoh Jkt ada Minibus Jaklingko selain Trans Jkt byr dg E money;Twitter for Android;0;0;in;reply;5765;174;30;0;diberi sarana transportasi yg memadai gk kabeh warga iso budal gowo mobil lg pula agr gk nambah kemacetan jln yg dilalui contoh jkt ada minibus jaklingko selain trans jkt byr dg e money;['diberi', 'sarana', 'transportasi', 'yg', 'memadai', 'gk', 'kabeh', 'warga', 'iso', 'budal', 'gowo', 'mobil', 'lg', 'pula', 'agr', 'gk', 'nambah', 'kemacetan', 'jln', 'yg', 'dilalui', 'contoh', 'jkt', 'ada', 'minibus', 'jaklingko', 'selain', 'trans', 'jkt', 'byr', 'dg', 'e', 'money'];['sarana', 'transportasi', 'memadai', 'gk', 'kabeh', 'warga', 'iso', 'budal', 'gowo', 'mobil', 'lg', 'agr', 'gk', 'nambah', 'kemacetan', 'jln', 'contoh', 'jkt', 'minibus', 'jaklingko', 'trans', 'jkt', 'byr', 'dg', 'e', 'money'];['sarana', 'transportasi', 'pada', 'gk', 'kabeh', 'warga', 'iso', 'budal', 'gowo', 'mobil', 'lg', 'agr', 'gk', 'nambah', 'macet', 'jln', 'contoh', 'jkt', 'minibus', 'jaklingko', 'trans', 'jkt', 'byr', 'dg', 'e', 'money'];sarana transportasi pada gk kabeh warga iso budal gowo mobil lg agr gk nambah macet jln contoh jkt minibus jaklingko trans jkt byr dg e money;0
1215;1215;1660;https://twitter.com/aranisama/statuses/1575212648790364160;aranisama;@PT_Transjakarta Hai min mau tanya, stok kartu jaklingko di berbagai halte sudah habis. Kapan re-stok lagi? Butuh banget 🙏;Twitter for Android;0;0;in;reply;320;48;20;0;hai min mau tanya stok kartu jaklingko di berbagai halte sudah habis kapan restok lagi butuh banget uoe;['hai', 'min', 'mau', 'tanya', 'stok', 'kartu', 'jaklingko', 'di', 'berbagai', 'halte', 'sudah', 'habis', 'kapan', 'restok', 'lagi', 'butuh', 'banget', 'uoe'];['hai', 'min', 'stok', 'kartu', 'jaklingko', 'halte', 'habis', 'restok', 'butuh', 'banget', 'uoe'];['hai', 'min', 'stok', 'kartu', 'jaklingko', 'halte', 'habis', 'restok', 'butuh', 'banget', 'uoe'];hai min stok kartu jaklingko halte habis restok butuh banget uoe;1
1216;1216;1661;https://twitter.com/satsuyurami/statuses/1575182584312926208;satsuyurami;@PT_Transjakarta min, angkot jaklingko ada yang rute lebak bulus-ciputat?;Twitter Web App;0;0;in;original;318397;3516;508;0;min angkot jaklingko ada yang rute lebak bulusciputat;['min', 'angkot', 'jaklingko', 'ada', 'yang', 'rute', 'lebak', 'bulusciputat'];['min', 'angkot', 'jaklingko', 'rute', 'lebak', 'bulusciputat'];['min', 'angkot', 'jaklingko', 'rute', 'lebak', 'bulusciputat'];min angkot jaklingko rute lebak bulusciputat;1
1217;1217;1662;https://twitter.com/diiizan/statuses/1575182559469715456;diiizan;"@PT_Transjakarta kenapa kartu e-money mandiri, bni tapcash, bri brizzi, bank dki jakcard ""Tanpa logo Jaklingko"" dapat di gunakan pada mikrotrans? mesin TOB dapat dengan lancar Tap in Tap out. apa salahnya menggunakan kartu non jaklingko, pdhl mesin support (dapat membaca)?";Twitter for Android;0;0;in;original;255;47;44;0;kenapa kartu emoney mandiri bni tapcash bri brizzi bank dki jakcard tanpa logo jaklingko dapat di gunakan pada mikrotrans mesin tob dapat dengan lancar tap in tap out apa salahnya menggunakan kartu non jaklingko pdhl mesin support dapat membaca;['kenapa', 'kartu', 'emoney', 'mandiri', 'bni', 'tapcash', 'bri', 'brizzi', 'bank', 'dki', 'jakcard', 'tanpa', 'logo', 'jaklingko', 'dapat', 'di', 'gunakan', 'pada', 'mikrotrans', 'mesin', 'tob', 'dapat', 'dengan', 'lancar', 'tap', 'in', 'tap', 'out', 'apa', 'salahnya', 'menggunakan', 'kartu', 'non', 'jaklingko', 'pdhl', 'mesin', 'support', 'dapat', 'membaca'];['kartu', 'emoney', 'mandiri', 'bni', 'tapcash', 'bri', 'brizzi', 'bank', 'dki', 'jakcard', 'logo', 'jaklingko', 'mikrotrans', 'mesin', 'tob', 'lancar', 'tap', 'in', 'tap', 'out', 'salahnya', 'kartu', 'non', 'jaklingko', 'pdhl', 'mesin', 'support', 'membaca'];['kartu', 'emoney', 'mandiri', 'bni', 'tapcash', 'bri', 'brizzi', 'bank', 'dki', 'jakcard', 'logo', 'jaklingko', 'mikrotrans', 'mesin', 'tob', 'lancar', 'tap', 'in', 'tap', 'out', 'salah', 'kartu', 'non', 'jaklingko', 'pdhl', 'mesin', 'support', 'baca'];kartu emoney mandiri bni tapcash bri brizzi bank dki jakcard logo jaklingko mikrotrans mesin tob lancar tap in tap out salah kartu non jaklingko pdhl mesin support baca;0
1218;1218;1663;https://twitter.com/theresiaeka/statuses/1575161414733352966;theresiaeka;Mau rajin ah mulai mingdep biar PP bisa pake Jaklingko yang gratis... mayan duit transport bisa buat jajan omom halla;Twitter Web App;0;0;in;original;37395;1364;728;0;mau rajin ah mulai mingdep biar pp bisa pake jaklingko yang gratis mayan duit transport bisa buat jajan omom halla;['mau', 'rajin', 'ah', 'mulai', 'mingdep', 'biar', 'pp', 'bisa', 'pake', 'jaklingko', 'yang', 'gratis', 'mayan', 'duit', 'transport', 'bisa', 'buat', 'jajan', 'omom', 'halla'];['rajin', 'ah', 'mingdep', 'biar', 'pp', 'pake', 'jaklingko', 'gratis', 'mayan', 'duit', 'transport', 'jajan', 'omom', 'halla'];['rajin', 'ah', 'mingdep', 'biar', 'pp', 'pake', 'jaklingko', 'gratis', 'mayan', 'duit', 'transport', 'jajan', 'omom', 'halla'];rajin ah mingdep biar pp pake jaklingko gratis mayan duit transport jajan omom halla;0
1219;1219;1665;https://twitter.com/Penjejakbumi01/statuses/1575138498788458498;Penjejakbumi01;@marlina_idha Itu efek kelamaan tinggal di Jepang mungkin jd gak bisa membedakan transportasi umum sebelum dan setelah Anies 😂 setelah Anies jd gubernur angkot,kopaja yg asap ngepul itu hilang berganti dengan jaklingko!;Twitter for Android;0;0;in;reply;5963;233;273;0;itu efek kelamaan tinggal di jepang mungkin jd gak bisa membedakan transportasi umum sebelum dan setelah anies uoc setelah anies jd gubernur angkotkopaja yg asap ngepul itu hilang berganti dengan jaklingko;['itu', 'efek', 'kelamaan', 'tinggal', 'di', 'jepang', 'mungkin', 'jd', 'gak', 'bisa', 'membedakan', 'transportasi', 'umum', 'sebelum', 'dan', 'setelah', 'anies', 'uoc', 'setelah', 'anies', 'jd', 'gubernur', 'angkotkopaja', 'yg', 'asap', 'ngepul', 'itu', 'hilang', 'berganti', 'dengan', 'jaklingko'];['efek', 'tinggal', 'jepang', 'jd', 'gak', 'membedakan', 'transportasi', 'anies', 'uoc', 'anies', 'jd', 'gubernur', 'angkotkopaja', 'asap', 'ngepul', 'hilang', 'berganti', 'jaklingko'];['efek', 'tinggal', 'jepang', 'jd', 'gak', 'beda', 'transportasi', 'anies', 'uoc', 'anies', 'jd', 'gubernur', 'angkotkopaja', 'asap', 'ngepul', 'hilang', 'ganti', 'jaklingko'];efek tinggal jepang jd gak beda transportasi anies uoc anies jd gubernur angkotkopaja asap ngepul hilang ganti jaklingko;0
1220;1220;1666;https://twitter.com/serassii/statuses/1575129638463905793;serassii;@mrtjakarta Halo min, mau tanya, naek MRT bisa pake kartu jaklingko ngga min?;Twitter for Android;0;0;in;original;702;45;2;0;halo min mau tanya naek mrt bisa pake kartu jaklingko ngga min;['halo', 'min', 'mau', 'tanya', 'naek', 'mrt', 'bisa', 'pake', 'kartu', 'jaklingko', 'ngga', 'min'];['halo', 'min', 'naek', 'mrt', 'pake', 'kartu', 'jaklingko', 'ngga', 'min'];['halo', 'min', 'naek', 'mrt', 'pake', 'kartu', 'jaklingko', 'ngga', 'min'];halo min naek mrt pake kartu jaklingko ngga min;1
1221;1221;1667;https://twitter.com/cinta_damai2024/statuses/1575125475373916160;cinta_damai2024;KLO ke skybridge csw, JPO pinisi dan jpo2 keren lainnya ingat anies Lewat fly over u turn Lenteng agung dan tanjung barat ingat Anies,  naik angkot jaklingko gratis ingat Anies,  transportasi terintegrasi jaklingko ingat Anies lagi,;Twitter Web App;0;0;in;reply;361;625;63;0;klo ke skybridge csw jpo pinisi dan jpo keren lainnya ingat anies lewat fly over u turn lenteng agung dan tanjung barat ingat anies naik angkot jaklingko gratis ingat anies transportasi terintegrasi jaklingko ingat anies lagi;['klo', 'ke', 'skybridge', 'csw', 'jpo', 'pinisi', 'dan', 'jpo', 'keren', 'lainnya', 'ingat', 'anies', 'lewat', 'fly', 'over', 'u', 'turn', 'lenteng', 'agung', 'dan', 'tanjung', 'barat', 'ingat', 'anies', 'naik', 'angkot', 'jaklingko', 'gratis', 'ingat', 'anies', 'transportasi', 'terintegrasi', 'jaklingko', 'ingat', 'anies', 'lagi'];['klo', 'skybridge', 'csw', 'jpo', 'pinisi', 'jpo', 'keren', 'anies', 'fly', 'over', 'u', 'turn', 'lenteng', 'agung', 'tanjung', 'barat', 'anies', 'angkot', 'jaklingko', 'gratis', 'anies', 'transportasi', 'terintegrasi', 'jaklingko', 'anies'];['klo', 'skybridge', 'csw', 'jpo', 'pinisi', 'jpo', 'keren', 'anies', 'fly', 'over', 'u', 'turn', 'lenteng', 'agung', 'tanjung', 'barat', 'anies', 'angkot', 'jaklingko', 'gratis', 'anies', 'transportasi', 'integrasi', 'jaklingko', 'anies'];klo skybridge csw jpo pinisi jpo keren anies fly over u turn lenteng agung tanjung barat anies angkot jaklingko gratis anies transportasi integrasi jaklingko anies;1
1222;1222;1668;https://twitter.com/rzksptra_/statuses/1575120065048895491;rzksptra_;@subscribeday6 @knightwinter_ @piupiyak Gratis kok ka, pesen via jaklingko;Twitter for Android;0;0;in;reply;475;97;49;0;gratis kok ka pesen via jaklingko;['gratis', 'kok', 'ka', 'pesen', 'via', 'jaklingko'];['gratis', 'ka', 'pesen', 'via', 'jaklingko'];['gratis', 'ka', 'sen', 'via', 'jaklingko'];gratis ka sen via jaklingko;0
1223;1223;1669;https://twitter.com/ApatisRakyat/statuses/1575117136078381056;ApatisRakyat;@PT_Transjakarta @DKIJakarta @jaklingkojkt Hi min,  Apakah kartu Jaklingko sudah tersedia?;Twitter for Android;0;0;in;reply;2031;295;15;0;hi min apakah kartu jaklingko sudah tersedia;['hi', 'min', 'apakah', 'kartu', 'jaklingko', 'sudah', 'tersedia'];['hi', 'min', 'kartu', 'jaklingko', 'tersedia'];['hi', 'min', 'kartu', 'jaklingko', 'sedia'];hi min kartu jaklingko sedia;1
1224;1224;1670;https://twitter.com/bunnyzenjunnies/statuses/1575113478796627969;bunnyzenjunnies;Nunggu jaklingko tu lama bener anjir sama kek naik teje;Twitter for Android;0;0;in;reply;36060;1674;965;0;nunggu jaklingko tu lama bener anjir sama kek naik teje;['nunggu', 'jaklingko', 'tu', 'lama', 'bener', 'anjir', 'sama', 'kek', 'naik', 'teje'];['nunggu', 'jaklingko', 'tu', 'bener', 'anjir', 'kek', 'teje'];['nunggu', 'jaklingko', 'tu', 'bener', 'anjir', 'kek', 'teje'];nunggu jaklingko tu bener anjir kek teje;0
1225;1225;1671;https://twitter.com/DniaFrh/statuses/1575111196709048320;DniaFrh;Dear @PT_Transjakarta. Mohon maaf ini mah ya, nanya, Wajib Masker untuk penumpang jaklingko masih berlaku tidak ya? Sepertinya gak banyak driver yg ingetin utk maskernya. Tadi sore aja ada penumpang kakek2 yg sakit batuk2 tapi maskernya tidak dipasang dengan baik, tp tak ditegur;Twitter for Android;0;0;in;original;127;9;1;0;dear mohon maaf ini mah ya nanya wajib masker untuk penumpang jaklingko masih berlaku tidak ya sepertinya gak banyak driver yg ingetin utk maskernya tadi sore aja ada penumpang kakek yg sakit batuk tapi maskernya tidak dipasang dengan baik tp tak ditegur;['dear', 'mohon', 'maaf', 'ini', 'mah', 'ya', 'nanya', 'wajib', 'masker', 'untuk', 'penumpang', 'jaklingko', 'masih', 'berlaku', 'tidak', 'ya', 'sepertinya', 'gak', 'banyak', 'driver', 'yg', 'ingetin', 'utk', 'maskernya', 'tadi', 'sore', 'aja', 'ada', 'penumpang', 'kakek', 'yg', 'sakit', 'batuk', 'tapi', 'maskernya', 'tidak', 'dipasang', 'dengan', 'baik', 'tp', 'tak', 'ditegur'];['dear', 'mohon', 'maaf', 'mah', 'ya', 'nanya', 'wajib', 'masker', 'penumpang', 'jaklingko', 'berlaku', 'ya', 'gak', 'driver', 'ingetin', 'utk', 'maskernya', 'sore', 'aja', 'penumpang', 'kakek', 'sakit', 'batuk', 'maskernya', 'dipasang', 'tp', 'ditegur'];['dear', 'mohon', 'maaf', 'mah', 'ya', 'nanya', 'wajib', 'masker', 'tumpang', 'jaklingko', 'laku', 'ya', 'gak', 'driver', 'ingetin', 'utk', 'masker', 'sore', 'aja', 'tumpang', 'kakek', 'sakit', 'batuk', 'masker', 'pasang', 'tp', 'tegur'];dear mohon maaf mah ya nanya wajib masker tumpang jaklingko laku ya gak driver ingetin utk masker sore aja tumpang kakek sakit batuk masker pasang tp tegur;1
